Location,MSAS,Year,Day,Ratio,Moon,Moon_fraction_perc,Moon_altitude_deg,Cloud_time,Clouds_total,Clouds_low,Clouds_mid,Clouds_high,Lightpolution,Temperature,Month,Moon_fraction,Moon_altitude
Noordpolderzijl,20.292,2023,8,0.61,No,25,0,2023-12-07 21:00:00,51,19,7,100,No,2.44,12,0 till 25 %,0 deg.
Noordpolderzijl,20.694,2023,8,0.61,No,25,0,2023-12-07 22:00:00,87,1,94,100,No,2.5,12,0 till 25 %,0 deg.
Noordpolderzijl,20.312,2023,8,0.61,No,25,0,2023-12-07 23:00:00,90,0,100,100,No,2.5,12,0 till 25 %,0 deg.
Noordpolderzijl,20.492,2023,8,0.61,No,25,0,2023-12-08 00:00:00,90,0,100,100,No,2.9,12,0 till 25 %,0 deg.
Noordpolderzijl,20.766,2023,8,0.61,No,25,0,2023-12-08 01:00:00,90,0,100,100,No,3.2,12,0 till 25 %,0 deg.
Noordpolderzijl,20.536,2023,8,0.61,No,25,0,2023-12-08 02:00:00,90,0,100,100,No,2.9,12,0 till 25 %,0 deg.
Noordpolderzijl,20.72,2023,8,0.61,No,25,0,2023-12-08 03:00:00,90,0,100,100,No,2.9,12,0 till 25 %,0 deg.
Noordpolderzijl,21.111,2023,9,0.61,No,17,0,2023-12-08 18:00:00,100,100,10,63,No,4.1,12,0 till 25 %,0 deg.
Noordpolderzijl,21.417,2023,9,0.61,No,17,0,2023-12-08 19:00:00,90,100,0,0,No,4.5,12,0 till 25 %,0 deg.
Noordpolderzijl,21.042,2023,9,0.61,No,17,0,2023-12-08 20:00:00,90,100,0,0,No,5.16,12,0 till 25 %,0 deg.
Noordpolderzijl,21.288,2023,9,0.61,No,17,0,2023-12-08 21:00:00,90,100,0,0,No,6.16,12,0 till 25 %,0 deg.
Noordpolderzijl,21.59,2023,9,0.61,No,17,0,2023-12-08 22:00:00,100,100,2,50,No,7.4,12,0 till 25 %,0 deg.
Noordpolderzijl,21.582,2023,9,0.61,No,17,0,2023-12-08 23:00:00,100,100,36,100,No,8.12,12,0 till 25 %,0 deg.
Noordpolderzijl,22.03,2023,9,0.61,No,17,0,2023-12-09 00:00:00,100,100,28,100,No,8.7,12,0 till 25 %,0 deg.
Noordpolderzijl,22.12,2023,9,0.61,No,17,0,2023-12-09 01:00:00,100,100,63,100,No,9.0,12,0 till 25 %,0 deg.
Noordpolderzijl,22.346,2023,9,0.61,No,17,0,2023-12-09 02:00:00,100,97,30,100,No,9.3,12,0 till 25 %,0 deg.
Noordpolderzijl,22.039,2023,9,0.61,No,17,0,2023-12-09 03:00:00,100,81,17,100,No,9.3,12,0 till 25 %,0 deg.
Noordpolderzijl,22.274,2023,9,0.61,No,17,0,2023-12-09 04:00:00,65,26,36,68,No,9.3,12,0 till 25 %,0 deg.
Noordpolderzijl,20.452,2023,10,0.61,No,10,0,2023-12-09 18:00:00,100,100,100,100,No,8.06,12,0 till 25 %,0 deg.
Noordpolderzijl,21.84,2023,10,0.61,No,10,0,2023-12-09 19:00:00,100,100,100,89,No,8.0,12,0 till 25 %,0 deg.
Noordpolderzijl,20.988,2023,10,0.61,No,10,0,2023-12-09 20:00:00,100,100,100,97,No,8.0,12,0 till 25 %,0 deg.
Noordpolderzijl,21.532,2023,10,0.61,No,10,0,2023-12-09 21:00:00,100,100,100,100,No,8.3,12,0 till 25 %,0 deg.
Noordpolderzijl,21.752,2023,10,0.61,No,10,0,2023-12-09 22:00:00,100,100,93,100,No,9.3,12,0 till 25 %,0 deg.
Noordpolderzijl,21.48,2023,10,0.61,No,10,0,2023-12-09 23:00:00,100,100,71,4,No,9.6,12,0 till 25 %,0 deg.
Noordpolderzijl,21.368,2023,10,0.61,No,10,0,2023-12-10 00:00:00,98,43,99,0,No,9.66,12,0 till 25 %,0 deg.
Noordpolderzijl,21.268,2023,10,0.61,No,10,0,2023-12-10 01:00:00,23,3,34,0,No,9.6,12,0 till 25 %,0 deg.
Noordpolderzijl,20.73,2023,10,0.61,No,10,0,2023-12-10 02:00:00,100,100,100,95,No,9.9,12,0 till 25 %,0 deg.
Noordpolderzijl,21.317,2023,10,0.61,No,10,0,2023-12-10 03:00:00,100,100,100,34,No,9.24,12,0 till 25 %,0 deg.
Noordpolderzijl,21.645,2023,10,0.61,No,10,0,2023-12-10 04:00:00,100,100,100,0,No,9.0,12,0 till 25 %,0 deg.
Noordpolderzijl,22.338,2023,10,0.61,No,10,0,2023-12-10 05:00:00,100,100,100,18,No,9.0,12,0 till 25 %,0 deg.
Noordpolderzijl,20.56,2023,11,0.61,No,5,0,2023-12-10 18:00:00,80,2,100,60,No,8.76,12,0 till 25 %,0 deg.
Noordpolderzijl,21.19,2023,11,0.61,No,5,0,2023-12-10 19:00:00,100,90,100,96,No,8.7,12,0 till 25 %,0 deg.
Noordpolderzijl,21.19,2023,11,0.61,No,5,0,2023-12-10 20:00:00,100,84,99,99,No,9.0,12,0 till 25 %,0 deg.
Noordpolderzijl,21.482,2023,11,0.61,No,5,0,2023-12-10 21:00:00,100,100,100,98,No,8.7,12,0 till 25 %,0 deg.
Noordpolderzijl,21.73,2023,11,0.61,No,5,0,2023-12-10 22:00:00,100,100,86,41,No,8.3,12,0 till 25 %,0 deg.
Noordpolderzijl,22.106,2023,11,0.61,No,5,0,2023-12-10 23:00:00,90,100,0,0,No,8.7,12,0 till 25 %,0 deg.
Noordpolderzijl,21.254,2023,11,0.61,No,5,0,2023-12-11 00:00:00,81,49,61,0,No,9.6,12,0 till 25 %,0 deg.
Noordpolderzijl,21.054,2023,11,0.61,No,5,0,2023-12-11 01:00:00,37,29,6,24,No,10.6,12,0 till 25 %,0 deg.
Noordpolderzijl,20.706,2023,11,0.61,No,5,0,2023-12-11 02:00:00,71,1,66,100,No,9.6,12,0 till 25 %,0 deg.
Noordpolderzijl,21.014,2023,11,0.61,No,5,0,2023-12-11 03:00:00,44,3,18,100,No,9.9,12,0 till 25 %,0 deg.
Noordpolderzijl,21.987,2023,11,0.61,No,5,0,2023-12-11 04:00:00,100,94,99,100,No,9.9,12,0 till 25 %,0 deg.
Noordpolderzijl,21.758,2023,11,0.61,No,5,0,2023-12-11 05:00:00,100,92,92,94,No,9.9,12,0 till 25 %,0 deg.
Noordpolderzijl,20.962,2023,11,0.61,No,5,0,2023-12-11 06:00:00,100,85,79,67,No,9.9,12,0 till 25 %,0 deg.
Noordpolderzijl,20.58,2023,11,0.61,No,5,0,2023-12-11 07:00:00,100,98,76,100,No,10.3,12,0 till 25 %,0 deg.
Noordpolderzijl,20.872,2023,12,0.61,No,1,0,2023-12-11 18:00:00,100,100,1,48,No,9.0,12,0 till 25 %,0 deg.
Noordpolderzijl,21.208,2023,12,0.61,No,1,0,2023-12-11 19:00:00,100,100,100,13,No,8.7,12,0 till 25 %,0 deg.
Noordpolderzijl,21.177,2023,12,0.61,No,1,0,2023-12-11 20:00:00,100,100,92,0,No,8.3,12,0 till 25 %,0 deg.
Noordpolderzijl,21.362,2023,12,0.61,No,1,0,2023-12-11 21:00:00,100,77,83,0,No,7.7,12,0 till 25 %,0 deg.
Noordpolderzijl,21.287,2023,12,0.61,No,1,0,2023-12-11 22:00:00,49,40,21,0,No,8.0,12,0 till 25 %,0 deg.
Noordpolderzijl,21.592,2023,12,0.61,No,1,0,2023-12-11 23:00:00,35,39,0,0,No,7.7,12,0 till 25 %,0 deg.
Noordpolderzijl,21.516,2023,12,0.61,No,1,0,2023-12-12 00:00:00,90,96,6,0,No,8.0,12,0 till 25 %,0 deg.
Noordpolderzijl,21.608,2023,12,0.61,No,1,0,2023-12-12 01:00:00,45,49,1,0,No,8.3,12,0 till 25 %,0 deg.
Noordpolderzijl,21.44,2023,12,0.61,No,1,0,2023-12-12 02:00:00,78,44,64,0,No,8.0,12,0 till 25 %,0 deg.
Noordpolderzijl,21.344,2023,12,0.61,No,1,0,2023-12-12 03:00:00,82,41,74,2,No,7.4,12,0 till 25 %,0 deg.
Noordpolderzijl,21.91,2023,12,0.61,No,1,0,2023-12-12 04:00:00,34,17,3,57,No,7.08,12,0 till 25 %,0 deg.
Noordpolderzijl,21.474,2023,12,0.61,No,1,0,2023-12-12 05:00:00,50,21,3,98,No,6.7,12,0 till 25 %,0 deg.
Noordpolderzijl,21.456,2023,12,0.61,No,1,0,2023-12-12 06:00:00,64,38,4,92,No,6.7,12,0 till 25 %,0 deg.
Noordpolderzijl,20.658,2023,12,0.61,No,1,0,2023-12-12 07:00:00,100,88,5,99,No,6.4,12,0 till 25 %,0 deg.
Noordpolderzijl,21.074,2023,13,0.61,No,0,0,2023-12-12 18:00:00,100,90,100,100,No,8.0,12,0 till 25 %,0 deg.
Noordpolderzijl,20.694,2023,13,0.61,No,0,0,2023-12-12 19:00:00,100,100,100,100,No,8.0,12,0 till 25 %,0 deg.
Noordpolderzijl,20.652,2023,13,0.61,No,0,0,2023-12-12 20:00:00,100,100,100,91,No,8.0,12,0 till 25 %,0 deg.
Noordpolderzijl,21.312,2023,13,0.61,No,0,0,2023-12-12 21:00:00,100,100,93,98,No,8.3,12,0 till 25 %,0 deg.
Noordpolderzijl,22.082,2023,13,0.61,No,0,0,2023-12-12 22:00:00,100,100,92,98,No,8.3,12,0 till 25 %,0 deg.
Noordpolderzijl,22.34,2023,13,0.61,No,0,0,2023-12-12 23:00:00,100,100,100,100,No,8.3,12,0 till 25 %,0 deg.
Noordpolderzijl,21.782,2023,13,0.61,No,0,0,2023-12-13 00:00:00,100,100,99,100,No,8.7,12,0 till 25 %,0 deg.
Noordpolderzijl,21.948,2023,13,0.61,No,0,0,2023-12-13 01:00:00,100,100,63,99,No,8.7,12,0 till 25 %,0 deg.
Noordpolderzijl,21.152,2023,13,0.61,No,0,0,2023-12-13 02:00:00,100,100,100,100,No,8.7,12,0 till 25 %,0 deg.
Noordpolderzijl,21.484,2023,13,0.61,No,0,0,2023-12-13 03:00:00,100,100,100,100,No,8.7,12,0 till 25 %,0 deg.
Noordpolderzijl,21.32,2023,13,0.61,No,0,0,2023-12-13 04:00:00,100,66,75,100,No,8.7,12,0 till 25 %,0 deg.
Noordpolderzijl,22.708,2023,13,0.61,No,0,0,2023-12-13 05:00:00,100,25,98,99,No,9.0,12,0 till 25 %,0 deg.
Noordpolderzijl,22.341,2023,13,0.61,No,0,0,2023-12-13 06:00:00,100,46,98,99,No,9.0,12,0 till 25 %,0 deg.
Noordpolderzijl,21.302,2023,13,0.61,No,0,0,2023-12-13 07:00:00,100,100,99,98,No,9.0,12,0 till 25 %,0 deg.
Noordpolderzijl,21.188,2023,14,0.61,No,2,0,2023-12-13 18:00:00,100,100,100,0,No,6.4,12,0 till 25 %,0 deg.
Noordpolderzijl,20.916,2023,14,0.61,No,2,0,2023-12-13 19:00:00,100,100,100,0,No,6.4,12,0 till 25 %,0 deg.
Noordpolderzijl,21.608,2023,14,0.61,No,2,0,2023-12-13 20:00:00,100,100,16,1,No,6.1,12,0 till 25 %,0 deg.
Noordpolderzijl,22.136,2023,14,0.61,No,2,0,2023-12-13 21:00:00,91,100,1,2,No,6.1,12,0 till 25 %,0 deg.
Noordpolderzijl,22.064,2023,14,0.61,No,2,0,2023-12-13 22:00:00,90,100,0,0,No,6.1,12,0 till 25 %,0 deg.
Noordpolderzijl,22.076,2023,14,0.61,No,2,0,2023-12-13 23:00:00,90,100,0,0,No,6.1,12,0 till 25 %,0 deg.
Noordpolderzijl,22.446,2023,14,0.61,No,2,0,2023-12-14 00:00:00,91,100,2,0,No,6.1,12,0 till 25 %,0 deg.
Noordpolderzijl,22.096,2023,14,0.61,No,2,0,2023-12-14 01:00:00,92,100,3,0,No,6.1,12,0 till 25 %,0 deg.
Noordpolderzijl,21.986,2023,14,0.61,No,2,0,2023-12-14 02:00:00,100,100,68,0,No,6.1,12,0 till 25 %,0 deg.
Noordpolderzijl,22.396,2023,14,0.61,No,2,0,2023-12-14 03:00:00,100,100,100,0,No,6.1,12,0 till 25 %,0 deg.
Noordpolderzijl,21.866,2023,14,0.61,No,2,0,2023-12-14 04:00:00,100,100,100,0,No,6.1,12,0 till 25 %,0 deg.
Noordpolderzijl,22.39,2023,14,0.61,No,2,0,2023-12-14 05:00:00,100,100,83,0,No,6.1,12,0 till 25 %,0 deg.
Noordpolderzijl,21.858,2023,14,0.61,No,2,0,2023-12-14 06:00:00,100,100,98,0,No,6.1,12,0 till 25 %,0 deg.
Noordpolderzijl,21.204,2023,14,0.61,No,2,0,2023-12-14 07:00:00,100,100,100,0,No,5.8,12,0 till 25 %,0 deg.
Noordpolderzijl,20.506,2023,15,0.61,No,5,0,2023-12-14 18:00:00,49,43,17,0,No,6.7,12,0 till 25 %,0 deg.
Noordpolderzijl,20.336,2023,15,0.61,No,5,0,2023-12-14 19:00:00,50,16,59,0,No,6.46,12,0 till 25 %,0 deg.
Noordpolderzijl,20.304,2023,15,0.61,No,5,0,2023-12-14 20:00:00,100,61,94,0,No,6.4,12,0 till 25 %,0 deg.
Noordpolderzijl,21.036,2023,15,0.61,No,5,0,2023-12-14 21:00:00,100,100,86,0,No,6.4,12,0 till 25 %,0 deg.
Noordpolderzijl,21.152,2023,15,0.61,No,5,0,2023-12-14 22:00:00,96,100,10,0,No,6.4,12,0 till 25 %,0 deg.
Noordpolderzijl,21.638,2023,15,0.61,No,5,0,2023-12-14 23:00:00,91,100,2,0,No,6.4,12,0 till 25 %,0 deg.
Noordpolderzijl,21.882,2023,15,0.61,No,5,0,2023-12-15 00:00:00,100,100,68,0,No,6.7,12,0 till 25 %,0 deg.
Noordpolderzijl,21.992,2023,15,0.61,No,5,0,2023-12-15 01:00:00,100,100,5,37,No,7.0,12,0 till 25 %,0 deg.
Noordpolderzijl,21.716,2023,15,0.61,No,5,0,2023-12-15 02:00:00,72,33,37,67,No,7.4,12,0 till 25 %,0 deg.
Noordpolderzijl,21.418,2023,15,0.61,No,5,0,2023-12-15 03:00:00,35,31,11,2,No,7.7,12,0 till 25 %,0 deg.
Noordpolderzijl,21.386,2023,15,0.61,No,5,0,2023-12-15 04:00:00,10,9,2,2,No,7.7,12,0 till 25 %,0 deg.
Noordpolderzijl,21.108,2023,15,0.61,No,5,0,2023-12-15 05:00:00,34,16,14,36,No,6.4,12,0 till 25 %,0 deg.
Noordpolderzijl,21.542,2023,15,0.61,No,5,0,2023-12-15 06:00:00,26,14,17,9,No,6.4,12,0 till 25 %,0 deg.
Noordpolderzijl,20.862,2023,15,0.61,No,5,0,2023-12-15 07:00:00,11,8,1,11,No,6.1,12,0 till 25 %,0 deg.
Noordpolderzijl,20.512,2023,16,0.61,No,12,0,2023-12-15 19:00:00,19,0,1,62,No,7.0,12,0 till 25 %,0 deg.
Noordpolderzijl,20.96,2023,16,0.61,No,12,0,2023-12-15 20:00:00,9,0,1,29,No,6.7,12,0 till 25 %,0 deg.
Noordpolderzijl,20.974,2023,16,0.61,No,12,0,2023-12-15 21:00:00,9,0,1,27,No,6.7,12,0 till 25 %,0 deg.
Noordpolderzijl,21.326,2023,16,0.61,No,12,0,2023-12-15 22:00:00,11,0,0,36,No,6.4,12,0 till 25 %,0 deg.
Noordpolderzijl,21.416,2023,16,0.61,No,12,0,2023-12-15 23:00:00,12,0,0,41,No,7.7,12,0 till 25 %,0 deg.
Noordpolderzijl,21.314,2023,16,0.61,No,12,0,2023-12-16 00:00:00,12,0,0,40,No,8.3,12,0 till 25 %,0 deg.
Noordpolderzijl,21.524,2023,16,0.61,No,12,0,2023-12-16 01:00:00,8,0,0,28,No,8.3,12,0 till 25 %,0 deg.
Noordpolderzijl,21.124,2023,16,0.61,No,12,0,2023-12-16 02:00:00,26,0,1,85,No,7.7,12,0 till 25 %,0 deg.
Noordpolderzijl,21.242,2023,16,0.61,No,12,0,2023-12-16 03:00:00,32,0,5,95,No,7.7,12,0 till 25 %,0 deg.
Noordpolderzijl,21.65,2023,16,0.61,No,12,0,2023-12-16 04:00:00,100,92,3,96,No,7.4,12,0 till 25 %,0 deg.
Noordpolderzijl,21.65,2023,16,0.61,No,12,0,2023-12-16 05:00:00,100,100,0,68,No,7.4,12,0 till 25 %,0 deg.
Noordpolderzijl,21.484,2023,16,0.61,No,12,0,2023-12-16 06:00:00,98,100,0,26,No,7.94,12,0 till 25 %,0 deg.
Noordpolderzijl,21.098,2023,16,0.61,No,12,0,2023-12-16 07:00:00,100,100,0,88,No,8.62,12,0 till 25 %,0 deg.
Noordpolderzijl,21.626,2023,17,0.61,No,20,0,2023-12-16 20:00:00,98,100,0,25,No,10.3,12,0 till 25 %,0 deg.
Noordpolderzijl,21.784,2023,17,0.61,No,20,0,2023-12-16 21:00:00,100,100,0,83,No,10.6,12,0 till 25 %,0 deg.
Noordpolderzijl,21.268,2023,17,0.61,No,20,0,2023-12-16 22:00:00,100,100,0,92,No,10.9,12,0 till 25 %,0 deg.
Noordpolderzijl,21.648,2023,17,0.61,No,20,0,2023-12-16 23:00:00,100,100,0,95,No,10.9,12,0 till 25 %,0 deg.
Noordpolderzijl,21.534,2023,17,0.61,No,20,0,2023-12-17 00:00:00,100,100,0,89,No,10.9,12,0 till 25 %,0 deg.
Noordpolderzijl,21.496,2023,17,0.61,No,20,0,2023-12-17 01:00:00,100,100,0,100,No,11.2,12,0 till 25 %,0 deg.
Noordpolderzijl,21.536,2023,17,0.61,No,20,0,2023-12-17 02:00:00,100,100,0,99,No,11.36,12,0 till 25 %,0 deg.
Noordpolderzijl,21.434,2023,17,0.61,No,20,0,2023-12-17 03:00:00,100,100,0,100,No,11.28,12,0 till 25 %,0 deg.
Noordpolderzijl,21.924,2023,17,0.61,No,20,0,2023-12-17 04:00:00,100,100,0,100,No,11.6,12,0 till 25 %,0 deg.
Noordpolderzijl,21.606,2023,17,0.61,No,20,0,2023-12-17 05:00:00,100,100,0,98,No,11.2,12,0 till 25 %,0 deg.
Noordpolderzijl,21.781,2023,17,0.61,No,20,0,2023-12-17 06:00:00,100,100,0,100,No,10.9,12,0 till 25 %,0 deg.
Noordpolderzijl,21.384,2023,17,0.61,No,20,0,2023-12-17 07:00:00,100,85,0,100,No,10.9,12,0 till 25 %,0 deg.
Rijswijk,18.4,2023,18,110.1,No,21,0,2023-01-17 19:00:00,4,3,2,0,Yes,2.96,1,0 till 25 %,0 deg.
Rijswijk,18.494,2023,18,110.1,No,21,0,2023-01-17 20:00:00,8,9,0,1,Yes,3.2,1,0 till 25 %,0 deg.
Rijswijk,18.166,2023,18,110.1,No,21,0,2023-01-17 21:00:00,13,11,5,0,Yes,2.5,1,0 till 25 %,0 deg.
Rijswijk,18.676,2023,18,110.1,No,21,0,2023-01-17 22:00:00,14,13,4,0,Yes,2.58,1,0 till 25 %,0 deg.
Rijswijk,18.798,2023,18,110.1,No,21,0,2023-01-17 23:00:00,41,22,11,50,Yes,2.74,1,0 till 25 %,0 deg.
Rijswijk,18.902,2023,18,110.1,No,21,0,2023-01-18 00:00:00,60,21,19,99,Yes,2.5,1,0 till 25 %,0 deg.
Rijswijk,18.772,2023,18,110.1,No,21,0,2023-01-18 01:00:00,51,46,1,29,Yes,3.08,1,0 till 25 %,0 deg.
Rijswijk,18.328,2023,18,110.1,No,21,0,2023-01-18 02:00:00,32,26,3,21,Yes,2.74,1,0 till 25 %,0 deg.
Rijswijk,18.044,2023,18,110.1,No,21,0,2023-01-18 03:00:00,27,29,0,4,Yes,2.9,1,0 till 25 %,0 deg.
Rijswijk,17.378,2023,18,110.1,No,21,0,2023-01-18 04:00:00,35,20,28,1,Yes,3.2,1,0 till 25 %,0 deg.
Rijswijk,18.452,2023,18,110.1,No,21,0,2023-01-18 05:00:00,24,13,21,0,Yes,3.62,1,0 till 25 %,0 deg.
Rijswijk,17.811,2023,19,110.1,No,12,0,2023-01-18 19:00:00,89,55,16,100,Yes,5.8,1,0 till 25 %,0 deg.
Rijswijk,16.668,2023,19,110.1,No,12,0,2023-01-18 20:00:00,73,54,41,0,Yes,6.1,1,0 till 25 %,0 deg.
Rijswijk,15.429,2023,19,110.1,No,12,0,2023-01-18 21:00:00,98,73,47,13,Yes,5.8,1,0 till 25 %,0 deg.
Rijswijk,15.875,2023,19,110.1,No,12,0,2023-01-18 22:00:00,44,35,20,3,Yes,5.8,1,0 till 25 %,0 deg.
Rijswijk,16.457,2023,19,110.1,No,12,0,2023-01-18 23:00:00,68,34,34,58,Yes,5.4,1,0 till 25 %,0 deg.
Rijswijk,16.552,2023,19,110.1,No,12,0,2023-01-19 00:00:00,100,37,94,100,Yes,5.28,1,0 till 25 %,0 deg.
Rijswijk,15.55,2023,19,110.1,No,12,0,2023-01-19 01:00:00,100,100,99,100,Yes,5.56,1,0 till 25 %,0 deg.
Rijswijk,15.627,2023,19,110.1,No,12,0,2023-01-19 02:00:00,100,98,36,99,Yes,4.1,1,0 till 25 %,0 deg.
Rijswijk,15.311,2023,19,110.1,No,12,0,2023-01-19 03:00:00,100,24,98,100,Yes,3.8,1,0 till 25 %,0 deg.
Rijswijk,15.025,2023,19,110.1,No,12,0,2023-01-19 04:00:00,100,70,98,100,Yes,3.2,1,0 till 25 %,0 deg.
Rijswijk,15.011,2023,19,110.1,No,12,0,2023-01-19 05:00:00,100,97,99,100,Yes,4.8,1,0 till 25 %,0 deg.
Rijswijk,16.824,2023,19,110.1,No,12,0,2023-01-19 06:00:00,100,99,100,100,Yes,4.8,1,0 till 25 %,0 deg.
Rijswijk,15.775,2023,19,110.1,No,12,0,2023-01-19 07:00:00,100,60,60,99,Yes,4.8,1,0 till 25 %,0 deg.
Rijswijk,15.958,2023,20,110.1,No,5,0,2023-01-19 19:00:00,77,32,60,41,Yes,3.14,1,0 till 25 %,0 deg.
Rijswijk,15.388,2023,20,110.1,No,5,0,2023-01-19 20:00:00,79,41,65,10,Yes,2.5,1,0 till 25 %,0 deg.
Rijswijk,15.077,2023,20,110.1,No,5,0,2023-01-19 21:00:00,70,53,38,0,Yes,1.9,1,0 till 25 %,0 deg.
Rijswijk,17.692,2023,20,110.1,No,5,0,2023-01-19 22:00:00,34,22,24,0,Yes,1.84,1,0 till 25 %,0 deg.
Rijswijk,16.78,2023,20,110.1,No,5,0,2023-01-19 23:00:00,21,16,11,0,Yes,1.9,1,0 till 25 %,0 deg.
Rijswijk,18.482,2023,20,110.1,No,5,0,2023-01-20 00:00:00,29,6,40,0,Yes,2.08,1,0 till 25 %,0 deg.
Rijswijk,18.146,2023,20,110.1,No,5,0,2023-01-20 01:00:00,35,28,16,0,Yes,1.6,1,0 till 25 %,0 deg.
Rijswijk,18.462,2023,20,110.1,No,5,0,2023-01-20 02:00:00,33,15,32,0,Yes,1.2,1,0 till 25 %,0 deg.
Rijswijk,17.95,2023,20,110.1,No,5,0,2023-01-20 03:00:00,38,6,55,0,Yes,1.9,1,0 till 25 %,0 deg.
Rijswijk,16.572,2023,20,110.1,No,5,0,2023-01-20 04:00:00,65,4,99,7,Yes,1.96,1,0 till 25 %,0 deg.
Rijswijk,15.684,2023,20,110.1,No,5,0,2023-01-20 05:00:00,100,20,99,87,Yes,2.26,1,0 till 25 %,0 deg.
Rijswijk,15.41,2023,20,110.1,No,5,0,2023-01-20 06:00:00,94,18,86,87,Yes,2.5,1,0 till 25 %,0 deg.
Rijswijk,15.135,2023,20,110.1,No,5,0,2023-01-20 07:00:00,100,99,91,94,Yes,2.58,1,0 till 25 %,0 deg.
Rijswijk,16.118,2023,21,110.1,No,1,0,2023-01-20 19:00:00,90,100,0,0,Yes,2.5,1,0 till 25 %,0 deg.
Rijswijk,16.824,2023,21,110.1,No,1,0,2023-01-20 20:00:00,90,100,0,0,Yes,2.66,1,0 till 25 %,0 deg.
Rijswijk,18.432,2023,21,110.1,No,1,0,2023-01-20 21:00:00,82,91,0,0,Yes,2.2,1,0 till 25 %,0 deg.
Rijswijk,18.654,2023,21,110.1,No,1,0,2023-01-20 22:00:00,0,0,0,0,Yes,1.6,1,0 till 25 %,0 deg.
Rijswijk,18.738,2023,21,110.1,No,1,0,2023-01-20 23:00:00,0,0,0,0,Yes,0.9,1,0 till 25 %,0 deg.
Rijswijk,18.834,2023,21,110.1,No,1,0,2023-01-21 00:00:00,0,0,0,0,Yes,0.9,1,0 till 25 %,0 deg.
Rijswijk,18.678,2023,21,110.1,No,1,0,2023-01-21 01:00:00,0,0,0,0,Yes,0.3,1,0 till 25 %,0 deg.
Rijswijk,18.614,2023,21,110.1,No,1,0,2023-01-21 02:00:00,1,1,0,0,Yes,0.3,1,0 till 25 %,0 deg.
Rijswijk,18.354,2023,21,110.1,No,1,0,2023-01-21 03:00:00,0,0,0,0,Yes,0.1,1,0 till 25 %,0 deg.
Rijswijk,17.5,2023,21,110.1,No,1,0,2023-01-21 04:00:00,0,0,0,0,Yes,0.1,1,0 till 25 %,0 deg.
Rijswijk,18.416,2023,21,110.1,No,1,0,2023-01-21 05:00:00,0,0,0,0,Yes,0.6,1,0 till 25 %,0 deg.
Rijswijk,18.408,2023,21,110.1,No,1,0,2023-01-21 06:00:00,0,0,0,0,Yes,0.3,1,0 till 25 %,0 deg.
Rijswijk,18.312,2023,21,110.1,No,1,0,2023-01-21 07:00:00,0,0,0,0,Yes,0.1,1,0 till 25 %,0 deg.
Rijswijk,16.523,2023,22,110.1,No,0,0,2023-01-21 19:00:00,73,81,0,0,Yes,0.3,1,0 till 25 %,0 deg.
Rijswijk,16.538,2023,22,110.1,No,0,0,2023-01-21 20:00:00,90,100,0,0,Yes,0.6,1,0 till 25 %,0 deg.
Rijswijk,17.244,2023,22,110.1,No,0,0,2023-01-21 21:00:00,78,85,0,5,Yes,0.9,1,0 till 25 %,0 deg.
Rijswijk,17.376,2023,22,110.1,No,0,0,2023-01-21 22:00:00,79,88,0,0,Yes,0.9,1,0 till 25 %,0 deg.
Rijswijk,18.63,2023,22,110.1,No,0,0,2023-01-21 23:00:00,80,89,0,0,Yes,0.1,1,0 till 25 %,0 deg.
Rijswijk,18.626,2023,22,110.1,No,0,0,2023-01-22 00:00:00,77,86,0,0,Yes,0.6,1,0 till 25 %,0 deg.
Rijswijk,18.604,2023,22,110.1,No,0,0,2023-01-22 01:00:00,75,83,0,0,Yes,0.6,1,0 till 25 %,0 deg.
Rijswijk,18.688,2023,22,110.1,No,0,0,2023-01-22 02:00:00,79,88,0,0,Yes,0.9,1,0 till 25 %,0 deg.
Rijswijk,16.766,2023,22,110.1,No,0,0,2023-01-22 03:00:00,88,98,0,0,Yes,1.2,1,0 till 25 %,0 deg.
Rijswijk,17.3,2023,22,110.1,No,0,0,2023-01-22 04:00:00,72,80,0,0,Yes,1.6,1,0 till 25 %,0 deg.
Rijswijk,16.937,2023,22,110.1,No,0,0,2023-01-22 05:00:00,89,99,0,0,Yes,1.9,1,0 till 25 %,0 deg.
Rijswijk,18.474,2023,22,110.1,No,0,0,2023-01-22 06:00:00,89,99,0,0,Yes,1.78,1,0 till 25 %,0 deg.
Rijswijk,18.018,2023,22,110.1,No,0,0,2023-01-22 07:00:00,88,98,0,0,Yes,1.6,1,0 till 25 %,0 deg.
Rijswijk,15.962,2023,23,110.1,No,2,0,2023-01-22 19:00:00,90,100,0,0,Yes,3.38,1,0 till 25 %,0 deg.
Rijswijk,15.848,2023,23,110.1,No,2,0,2023-01-22 20:00:00,91,100,2,0,Yes,3.2,1,0 till 25 %,0 deg.
Rijswijk,15.98,2023,23,110.1,No,2,0,2023-01-22 21:00:00,98,100,14,0,Yes,2.9,1,0 till 25 %,0 deg.
Rijswijk,15.975,2023,23,110.1,No,2,0,2023-01-22 22:00:00,95,100,8,0,Yes,3.44,1,0 till 25 %,0 deg.
Rijswijk,16.086,2023,23,110.1,No,2,0,2023-01-22 23:00:00,100,100,16,0,Yes,3.26,1,0 till 25 %,0 deg.
